Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 80.002413, 187.000000, 0.002759, 0.275862, 13.793103, 689.655172, 0.000011, 
20, 80.012822, 187.000000, 0.013168, 0.520447, 12.229228, -78.193750, 0.000059, 
20, 80.036246, 187.000003, 0.036591, 1.171194, 32.537391, 1015.408104, 0.000167, 
20, 80.077902, 187.000014, 0.078247, 2.082771, 45.578846, 652.072798, 0.000358, 
20, 80.143021, 187.000047, 0.143367, 3.255991, 58.660960, 654.105691, 0.000654, 
20, 80.234257, 187.000125, 0.234602, 4.561788, 65.289896, 331.446772, 0.001063, 
20, 80.351677, 187.000281, 0.352022, 5.870988, 65.459989, 8.504639, 0.001580, 
20, 80.495368, 187.000552, 0.495713, 7.184562, 65.678690, 10.935059, 0.002198, 
20, 80.665437, 187.000987, 0.665783, 8.503482, 65.946004, 13.365709, 0.002908, 
20, 80.862010, 187.001637, 0.862358, 9.828721, 66.261933, 15.796479, 0.003702, 
20, 81.085233, 187.002561, 1.085583, 11.161250, 66.626477, 18.227191, 0.004568, 
20, 81.335271, 187.003820, 1.335623, 12.502043, 67.039629, 20.657609, 0.005494, 
20, 81.612308, 187.005477, 1.612665, 13.852071, 67.501379, 23.087461, 0.006464, 
20, 81.916546, 187.007598, 1.916911, 15.212305, 68.011708, 25.516467, 0.007464, 
20, 82.248210, 187.010243, 2.248585, 16.583717, 68.570596, 27.944378, 0.008475, 
20, 82.607541, 187.013472, 2.607931, 17.967277, 69.178016, 30.371018, 0.009481, 
20, 82.994801, 187.017337, 2.995210, 19.363956, 69.833943, 32.796333, 0.010459, 
20, 83.410270, 187.021880, 3.410704, 20.774723, 70.538351, 35.220436, 0.011389, 
20, 83.854250, 187.027133, 3.854715, 22.200547, 71.291224, 37.643648, 0.012248, 
20, 84.327061, 187.033110, 4.327563, 23.642398, 72.092555, 40.066528, 0.013010, 
20, 84.829041, 187.039810, 4.829588, 25.101245, 72.942352, 42.489878, 0.013650, 
20, 85.360550, 187.047204, 5.361149, 26.578058, 73.840647, 44.914728, 0.014140, 
20, 85.921969, 187.055240, 5.922625, 28.073808, 74.787492, 47.342275, 0.014451, 
20, 86.513696, 187.063833, 6.514415, 29.589468, 75.782968, 49.773768, 0.014552, 
20, 87.136151, 187.072861, 7.136935, 31.126011, 76.827175, 52.210337, 0.014411, 
20, 87.789773, 187.082160, 7.790623, 32.684416, 77.920229, 54.652734, 0.013995, 
20, 88.475022, 187.091519, 8.475937, 34.265661, 79.062249, 57.100971, 0.013268, 
20, 89.192378, 187.100671, 9.193351, 35.870727, 80.253326, 59.553844, 0.012194, 
20, 89.942341, 187.109290, 9.943363, 37.500597, 81.493492, 62.008311, 0.010734, 
20, 90.725428, 187.116981, 10.726488, 39.156250, 82.782666, 64.458703, 0.008849, 
20, 91.542177, 187.123275, 11.543261, 40.838662, 84.120581, 66.895742, 0.006498, 
20, 92.393142, 187.127617, 12.394237, 42.548796, 85.506687, 69.305331, 0.003637, 
