Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 295.000000, 287.998549, 0.002664, 0.266439, 13.321950, 666.097478, 4.712410, 
20, 295.000001, 287.989599, 0.011614, 0.447489, 9.052515, -213.471722, 4.712542, 
20, 295.000007, 287.969461, 0.031752, 1.006897, 27.970407, 945.894613, 4.712837, 
20, 295.000032, 287.933657, 0.067556, 1.790199, 39.165091, 559.734192, 4.713362, 
20, 295.000110, 287.877705, 0.123508, 2.797596, 50.369829, 560.236889, 4.714182, 
20, 295.000302, 287.797117, 0.204096, 4.029419, 61.591163, 561.066704, 4.715361, 
20, 295.000706, 287.689634, 0.311580, 5.374186, 67.238362, 282.359963, 4.716931, 
20, 295.001448, 287.555229, 0.445988, 6.720369, 67.309149, 3.539338, 4.718889, 
20, 295.002686, 287.393866, 0.607354, 8.068348, 67.398915, 4.488292, 4.721233, 
20, 295.004609, 287.205506, 0.795725, 9.418518, 67.508495, 5.479007, 4.723959, 
20, 295.007436, 286.990098, 1.011151, 10.771295, 67.638869, 6.518707, 4.727063, 
20, 295.011417, 286.747589, 1.253693, 12.127118, 67.791156, 7.614334, 4.730541, 
20, 295.016832, 286.477914, 1.523422, 13.486450, 67.966594, 8.771896, 4.734387, 
20, 295.023990, 286.181005, 1.820418, 14.849780, 68.166525, 9.996536, 4.738595, 
20, 295.033230, 285.856784, 2.144770, 16.217628, 68.392379, 11.292712, 4.743158, 
20, 295.044917, 285.505167, 2.496581, 17.590541, 68.645653, 12.663734, 4.748068, 
20, 295.059447, 285.126064, 2.875963, 18.969099, 68.927886, 14.111609, 4.753317, 
20, 295.077240, 284.719374, 3.283041, 20.353911, 69.240628, 15.637133, 4.758895, 
20, 295.098741, 284.284994, 3.717954, 21.745620, 69.585424, 17.239787, 4.764791, 
20, 295.124424, 283.822809, 4.180852, 23.144895, 69.963770, 18.917312, 4.770994, 
20, 295.154781, 283.332699, 4.671900, 24.552437, 70.377094, 20.666162, 4.777491, 
20, 295.190330, 282.814538, 5.191280, 25.968971, 70.826712, 22.480932, 4.784268, 
20, 295.231608, 282.268190, 5.739185, 27.395247, 71.313803, 24.354530, 4.791310, 
20, 295.279171, 281.693514, 6.315825, 28.832035, 71.839375, 26.278595, 4.798601, 
20, 295.333592, 281.090362, 6.921428, 30.280119, 72.404229, 28.242706, 4.806124, 
20, 295.395461, 280.458578, 7.556234, 31.740298, 73.008938, 30.235452, 4.813859, 
20, 295.465377, 279.798001, 8.220501, 33.213375, 73.653816, 32.243886, 4.821788, 
20, 295.543954, 279.108460, 8.914504, 34.700152, 74.338898, 34.254125, 4.829889, 
20, 295.631809, 278.389782, 9.638533, 36.201431, 75.063930, 36.251604, 4.838140, 
20, 295.729569, 277.641783, 10.392893, 37.717998, 75.828355, 38.221223, 4.846517, 
20, 295.837858, 276.864275, 11.177905, 39.250624, 76.631315, 40.148024, 4.854995, 
20, 295.957303, 276.057064, 11.993907, 40.800058, 77.471662, 42.017368, 4.863549, 
20, 296.088522, 275.219945, 12.841247, 42.367017, 78.347973, 43.815506, 4.872152, 
20, 296.232127, 274.352711, 13.720291, 43.952189, 79.258573, 45.530036, 4.880776, 
20, 296.388716, 273.455143, 14.631415, 45.556220, 80.201580, 47.150356, 4.889391, 
20, 296.558873, 272.527018, 15.575009, 47.179719, 81.174942, 48.668081, 4.897968, 
20, 296.743157, 271.568100, 16.551474, 48.823249, 82.176491, 50.077455, 4.906476, 
20, 296.942103, 270.578146, 17.561221, 50.487329, 83.204006, 51.375741, 4.914883, 
20, 297.156217, 269.556902, 18.604670, 52.172435, 84.255274, 52.563406, 4.923158, 
20, 297.385968, 268.504099, 19.682250, 53.878998, 85.328162, 53.644402, 4.931266, 
20, 297.631785, 267.419457, 20.794398, 55.607411, 86.420686, 54.626215, 4.939174, 
20, 297.894053, 266.302679, 21.941559, 57.358033, 87.531084, 55.519870, 4.946849, 
20, 298.173104, 265.153449, 23.124182, 59.131191, 88.657881, 56.339860, 4.954255, 
20, 298.469215, 263.971431, 24.342726, 60.927190, 89.799959, 57.103917, 4.961358, 
20, 298.782602, 262.756265, 25.597653, 62.746322, 90.956614, 57.832732, 4.968121, 
20, 299.113412, 261.507564, 26.889430, 64.588874, 92.127606, 58.549588, 4.974509, 
20, 299.461720, 260.224912, 28.218533, 66.455138, 93.313203, 59.279868, 4.980486, 
20, 299.827519, 258.907859, 29.585441, 68.345423, 94.514214, 60.050539, 4.986013, 
20, 300.210718, 257.555916, 30.990643, 70.260063, 95.732005, 60.889567, 4.991055, 
20, 300.611132, 256.168554, 32.434631, 72.199433, 96.968508, 61.825133, 4.995572, 
20, 301.028477, 254.745199, 33.917910, 74.163957, 98.226208, 62.885028, 4.999527, 
20, 301.461617, 253.287714, 35.438395, 76.024225, 93.013389, -260.640994, 5.002874, 
20, 301.908499, 251.800461, 36.991335, 77.647023, 81.139914, -593.673725, 5.005569, 
20, 302.366880, 250.287858, 38.571868, 79.026640, 68.980858, -607.952825, 5.007576, 
20, 302.834352, 248.754383, 40.175013, 80.157264, 56.531183, -622.483724, 5.008869, 
20, 303.308366, 247.204592, 41.795674, 81.033014, 43.787511, -637.183601, 5.009429, 
20, 303.785892, 245.644380, 43.427327, 81.582673, 27.482949, -815.228083, 5.009248, 
20, 304.263822, 244.079772, 45.063302, 81.798760, 10.804346, -833.930194, 5.008330, 
20, 304.739404, 242.515680, 46.698100, 81.739868, -2.944622, -687.448365, 5.006688, 
20, 305.209902, 240.957148, 48.326102, 81.400095, -16.988655, -702.201670, 5.004344, 
20, 305.672630, 239.409365, 49.941573, 80.773594, -31.325037, -716.819070, 5.001328, 
20, 306.124991, 237.877676, 51.538665, 79.854602, -45.949608, -731.228585, 4.997682, 
20, 306.564886, 236.366291, 53.112766, 78.705020, -57.479081, -576.473646, 4.993451, 
20, 306.991116, 234.876880, 54.661965, 77.459941, -62.253929, -238.742391, 4.988675, 
20, 307.402981, 233.409798, 56.185763, 76.189923, -63.500923, -62.349675, 4.983393, 
20, 307.799885, 231.965432, 57.683670, 74.895364, -64.727954, -61.351571, 4.977644, 
20, 308.181327, 230.544197, 59.155203, 73.576619, -65.937248, -60.464678, 4.971464, 
20, 308.546901, 229.146536, 60.599883, 72.234010, -67.130466, -59.660915, 4.964890, 
20, 308.896290, 227.772917, 62.017240, 70.867836, -68.308707, -58.912069, 4.957959, 
20, 309.229266, 226.423834, 63.406807, 69.478385, -69.472519, -58.190604, 4.950705, 
20, 309.545686, 225.099800, 64.768126, 68.065947, -70.621923, -57.470208, 4.943165, 
20, 309.845488, 223.801345, 66.100743, 66.630818, -71.756453, -56.726478, 4.935374, 
20, 310.128687, 222.529015, 67.404209, 65.173314, -72.875199, -55.937301, 4.927366, 
20, 310.395373, 221.283368, 68.678085, 63.693776, -73.976867, -55.083380, 4.919174, 
20, 310.645708, 220.064968, 69.921936, 62.192580, -75.059837, -54.148529, 4.910832, 
20, 310.879921, 218.874383, 71.135339, 60.670135, -76.122235, -53.119887, 4.902373, 
20, 311.098301, 217.712185, 72.317877, 59.126895, -77.161998, -51.988140, 4.893829, 
