Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 66.001233, 217.000000, 0.002388, 0.238806, 11.940299, 597.014925, 6.283182, 
20, 66.011151, 217.000000, 0.012305, 0.495856, 12.852501, 45.610129, 6.283154, 
20, 66.033464, 216.999998, 0.034618, 1.115660, 30.990203, 906.885090, 6.283091, 
20, 66.070651, 216.999993, 0.071806, 1.859384, 37.186217, 309.800713, 6.282985, 
20, 66.122712, 216.999979, 0.123867, 2.603035, 37.182540, -0.183848, 6.282838, 
20, 66.189644, 216.999949, 0.190798, 3.346583, 37.177392, -0.257406, 6.282650, 
20, 66.271444, 216.999896, 0.272598, 4.089998, 37.170772, -0.330982, 6.282419, 
20, 66.368109, 216.999809, 0.369263, 4.833252, 37.162681, -0.404582, 6.282148, 
20, 66.479635, 216.999676, 0.480790, 5.576314, 37.153117, -0.478209, 6.281835, 
20, 66.606018, 216.999483, 0.607173, 6.319156, 37.142079, -0.551867, 6.281482, 
20, 66.747253, 216.999214, 0.748408, 7.061747, 37.129568, -0.625560, 6.281088, 
20, 66.903333, 216.998853, 0.904489, 7.804059, 37.115582, -0.699292, 6.280655, 
20, 67.074254, 216.998380, 1.075410, 8.546061, 37.100121, -0.773061, 6.280182, 
20, 67.260007, 216.997775, 1.261165, 9.287725, 37.083184, -0.846873, 6.279671, 
20, 67.460586, 216.997015, 1.461745, 10.029020, 37.064769, -0.920727, 6.279121, 
20, 67.675983, 216.996076, 1.677143, 10.769918, 37.044877, -0.994621, 6.278534, 
20, 67.906188, 216.994933, 1.907351, 11.510388, 37.023505, -1.068556, 6.277909, 
20, 68.151192, 216.993560, 2.152359, 12.250401, 37.000655, -1.142530, 6.277248, 
20, 68.410985, 216.991927, 2.412158, 12.989928, 36.976324, -1.216539, 6.276552, 
20, 68.685557, 216.990005, 2.686737, 13.728938, 36.950512, -1.290580, 6.275821, 
20, 68.974897, 216.987763, 2.976085, 14.467402, 36.923220, -1.364648, 6.275056, 
20, 69.278991, 216.985169, 3.280190, 15.205291, 36.894445, -1.438739, 6.274258, 
20, 69.597829, 216.982190, 3.599042, 15.942575, 36.864188, -1.512841, 6.273428, 
20, 69.931396, 216.978792, 3.932626, 16.679224, 36.832449, -1.586953, 6.272566, 
20, 70.279679, 216.974938, 4.280931, 17.415209, 36.799228, -1.661066, 6.271675, 
20, 70.642663, 216.970592, 4.643941, 18.150499, 36.764524, -1.735165, 6.270755, 
20, 71.020333, 216.965718, 5.021642, 18.885066, 36.728339, -1.809248, 6.269806, 
20, 71.412673, 216.960277, 5.414019, 19.618879, 36.690673, -1.883297, 6.268831, 
20, 71.819666, 216.954230, 5.821058, 20.351910, 36.651527, -1.957309, 6.267831, 
20, 72.241296, 216.947539, 6.242740, 21.084128, 36.610902, -2.031263, 6.266806, 
20, 72.677543, 216.940164, 6.679050, 21.815504, 36.568799, -2.105156, 6.265758, 
20, 73.128391, 216.932064, 7.129970, 22.546008, 36.525219, -2.178971, 6.264688, 
20, 73.593818, 216.923200, 7.595483, 23.275612, 36.480165, -2.252696, 6.263598, 
20, 74.073807, 216.913530, 8.075568, 24.004284, 36.433639, -2.326319, 6.262489, 
20, 74.568335, 216.903015, 8.570208, 24.731997, 36.385642, -2.399828, 6.261363, 
20, 75.077382, 216.891613, 9.079383, 25.458721, 36.336178, -2.473210, 6.260221, 
20, 75.600925, 216.879285, 9.603071, 26.184426, 36.285249, -2.546453, 6.259065, 
20, 76.138942, 216.865989, 10.141253, 26.909083, 36.232858, -2.619547, 6.257896, 
20, 76.691411, 216.851688, 10.693906, 27.632663, 36.179009, -2.692484, 6.256716, 
20, 77.258306, 216.836340, 11.261009, 28.355137, 36.123704, -2.765248, 6.255527, 
20, 77.839603, 216.819909, 11.842538, 29.076476, 36.066947, -2.837835, 6.254330, 
20, 78.435277, 216.802356, 12.438471, 29.796651, 36.008742, -2.910239, 6.253127, 
20, 79.045303, 216.783645, 13.048784, 30.515633, 35.949093, -2.982451, 6.251921, 
20, 79.669654, 216.763739, 13.673452, 31.233393, 35.888004, -3.054465, 6.250712, 
20, 80.308302, 216.742605, 14.312450, 31.949902, 35.825478, -3.126287, 6.249503, 
20, 80.961221, 216.720209, 14.965753, 32.665133, 35.761520, -3.197910, 6.248296, 
20, 81.628382, 216.696519, 15.633334, 33.379055, 35.696133, -3.269336, 6.247093, 
20, 82.309755, 216.671506, 16.315167, 34.091642, 35.629322, -3.340571, 6.245896, 
20, 83.005313, 216.645140, 17.011224, 34.802864, 35.561089, -3.411620, 6.244706, 
20, 83.715025, 216.617397, 17.721478, 35.512692, 35.491440, -3.482494, 6.243527, 
20, 84.438860, 216.588251, 18.445900, 36.221100, 35.420375, -3.553208, 6.242361, 
20, 85.176789, 216.557680, 19.184461, 36.928058, 35.347900, -3.623759, 6.241208, 
20, 85.928778, 216.525665, 19.937132, 37.633538, 35.274016, -3.694198, 6.240073, 
20, 86.694797, 216.492189, 20.703882, 38.337513, 35.198726, -3.764506, 6.238957, 
20, 87.474814, 216.457237, 21.484681, 39.039953, 35.122031, -3.834740, 6.237862, 
20, 88.268795, 216.420797, 22.279498, 39.740832, 35.043933, -3.904909, 6.236791, 
20, 89.076707, 216.382862, 23.088300, 40.440121, 34.964432, -3.975047, 6.235746, 
20, 89.898517, 216.343425, 23.911056, 41.137791, 34.883528, -4.045187, 6.234731, 
20, 90.734191, 216.302486, 24.747732, 41.833816, 34.801221, -4.115365, 6.233747, 
20, 91.583695, 216.260045, 25.598296, 42.528166, 34.717509, -4.185622, 6.232796, 
20, 92.446994, 216.216108, 26.462712, 43.220814, 34.632389, -4.256001, 6.231882, 
20, 93.324053, 216.170684, 27.340946, 43.911731, 34.545858, -4.326536, 6.231008, 
20, 94.214837, 216.123787, 28.232964, 44.600889, 34.457912, -4.397294, 6.230175, 
20, 95.119311, 216.075434, 29.138729, 45.288260, 34.368546, -4.468300, 6.229387, 
20, 96.037438, 216.025648, 30.058206, 45.973815, 34.277754, -4.539627, 6.228647, 
20, 96.969183, 215.974454, 30.991356, 46.657526, 34.185527, -4.611315, 6.227957, 
20, 97.914510, 215.921885, 31.938143, 47.339363, 34.091859, -4.683422, 6.227320, 
20, 98.870980, 215.868113, 32.896124, 47.899002, 27.981978, -305.494041, 6.226741, 
20, 99.833763, 215.813456, 33.860457, 48.216665, 15.883155, -604.941159, 6.226223, 
20, 100.798048, 215.758245, 34.826321, 48.293208, 3.827149, -602.800284, 6.225772, 
20, 101.761436, 215.702682, 35.791310, 48.249467, -2.187071, -300.710989, 6.225389, 
20, 102.723932, 215.646833, 36.755425, 48.205735, -2.186593, 0.023861, 6.225072, 
