Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 185.998896, 275.000000, 0.002654, 0.265357, 13.267863, 663.393163, 3.141590, 
20, 185.987888, 275.000000, 0.013661, 0.550384, 14.251339, 49.173797, 3.141559, 
20, 185.963121, 275.000002, 0.038428, 1.238355, 34.398547, 1007.360411, 3.141491, 
20, 185.919092, 275.000009, 0.082458, 2.201489, 48.156692, 687.907222, 3.141370, 
20, 185.850297, 275.000031, 0.151253, 3.439746, 61.912881, 687.809442, 3.141181, 
20, 185.751235, 275.000085, 0.250314, 4.953064, 75.665864, 687.649191, 3.140910, 
20, 185.619160, 275.000199, 0.382390, 6.603771, 82.535344, 343.473991, 3.140548, 
20, 185.454076, 275.000409, 0.547474, 8.254208, 82.521858, -0.674313, 3.140096, 
20, 185.255990, 275.000759, 0.745560, 9.904307, 82.504983, -0.843729, 3.139556, 
20, 185.024911, 275.001302, 0.976640, 11.554002, 82.484710, -1.013689, 3.138926, 
20, 184.760847, 275.002101, 1.240705, 13.203222, 82.461024, -1.184284, 3.138209, 
20, 184.463812, 275.003226, 1.537743, 14.851900, 82.433911, -1.355642, 3.137405, 
20, 184.133816, 275.004754, 1.867742, 16.499967, 82.403355, -1.527815, 3.136515, 
20, 183.770874, 275.006774, 2.230689, 18.147354, 82.369338, -1.700845, 3.135540, 
20, 183.375003, 275.009380, 2.626569, 19.793991, 82.331839, -1.874923, 3.134481, 
20, 182.946220, 275.012674, 3.055365, 21.439808, 82.290841, -2.049935, 3.133340, 
20, 182.484543, 275.016767, 3.517060, 23.084734, 82.246319, -2.226089, 3.132117, 
20, 181.989994, 275.021775, 4.011634, 24.728699, 82.198253, -2.403323, 3.130815, 
20, 181.462596, 275.027824, 4.539066, 26.371632, 82.146619, -2.581691, 3.129434, 
20, 180.902374, 275.035044, 5.099335, 28.013459, 82.091394, -2.761217, 3.127977, 
20, 180.309353, 275.043574, 5.692418, 29.654111, 82.032556, -2.941895, 3.126446, 
20, 179.683562, 275.053556, 6.318288, 31.293512, 81.970082, -3.123713, 3.124842, 
20, 179.025032, 275.065141, 6.976920, 32.931591, 81.903949, -3.306648, 3.123167, 
20, 178.333796, 275.078482, 7.668285, 34.568274, 81.834136, -3.490664, 3.121423, 
20, 177.609887, 275.093742, 8.392355, 36.203486, 81.760622, -3.675698, 3.119613, 
